id,Venda_Departamento
22_22_2013-07-19,17123.95825527748
22_22_2013-07-26,17025.821771112667
22_23_2012-11-02,33242.52023740563
22_23_2012-11-09,31079.415726271323
22_23_2012-11-16,33236.31783513587
22_23_2012-11-23,36953.090540222336
22_23_2012-11-30,37224.82346133544
22_23_2012-12-07,39336.62006188456
22_23_2012-12-14,48666.63320663516
22_23_2012-12-21,51714.58486715276
22_23_2012-12-28,35255.42887376176
22_23_2013-01-04,23339.160292821573
22_23_2013-01-11,23363.668769685606
22_23_2013-01-18,23502.30807443812
22_23_2013-01-25,23300.199710164816
22_23_2013-02-01,29381.129166000057
22_23_2013-02-08,29379.548249471136
22_23_2013-02-15,29381.129166000057
22_23_2013-02-22,29387.99199610127
22_23_2013-03-01,29674.5594916244
22_23_2013-03-08,29454.526053356487
22_23_2013-03-15,29822.062206427694
22_23_2013-03-22,31397.172062322596
22_23_2013-03-29,30454.853919036534
22_23_2013-04-05,31418.016973347698
22_23_2013-04-12,32462.5205438212
22_23_2013-04-19,32430.399777311777
22_23_2013-04-26,32430.399777311777
22_23_2013-05-03,32296.503457253813
22_23_2013-05-10,33242.37898930887
22_23_2013-05-17,32573.996397239578
22_23_2013-05-24,34535.1668730214
22_23_2013-05-31,33856.618101915774
22_23_2013-06-07,37979.61043678076
22_23_2013-06-14,37837.83519395044
22_23_2013-06-21,37887.20683046269
22_23_2013-06-28,37451.69460998855
22_23_2013-07-05,37371.101493846065
22_23_2013-07-12,36106.00387339769
22_23_2013-07-19,36793.10738584405
22_23_2013-07-26,36713.53541526076
22_24_2012-11-02,8401.621160269955
22_24_2012-11-09,8718.963770954992
22_24_2012-11-16,8554.43933423835
22_24_2012-11-23,13153.131484706222
22_24_2012-11-30,12246.075980576015
22_24_2012-12-07,11289.637864227912
22_24_2012-12-14,11237.352354742196
22_24_2012-12-21,11225.338858959332
22_24_2012-12-28,7866.192259294915
22_24_2013-01-04,5058.816875985783
22_24_2013-01-11,5034.12879765245
22_24_2013-01-18,5057.656969789895
22_24_2013-01-25,5043.815509081021
22_24_2013-02-01,6960.428285241544
22_24_2013-02-08,6922.807492535715
22_24_2013-02-15,7042.147890144486
22_24_2013-02-22,7065.717590211085
22_24_2013-03-01,7095.7602274908895
22_24_2013-03-08,7018.351967009387
22_24_2013-03-15,7105.150953019216
22_24_2013-03-22,7055.5093061533435
22_24_2013-03-29,7177.905882646021
22_24_2013-04-05,7158.587190498082
22_24_2013-04-12,7135.218194210666
22_24_2013-04-19,7152.2091785579505
22_24_2013-04-26,7195.036322049579
22_24_2013-05-03,16804.840362653184
22_24_2013-05-10,16546.593197012156
22_24_2013-05-17,16653.226869512157
22_24_2013-05-24,16739.38152022177
22_24_2013-05-31,16477.42574522177
22_24_2013-06-07,16473.44540095604
22_24_2013-06-14,16636.8459182987
22_24_2013-06-21,16286.493740122705
22_24_2013-06-28,16138.41648230571
22_24_2013-07-05,17734.051240662622
22_24_2013-07-12,17462.37369780548
22_24_2013-07-19,17395.855201192237
22_24_2013-07-26,17550.90299924418
22_25_2012-11-02,10504.536261786856
22_25_2012-11-09,10609.4391515064
22_25_2012-11-16,10577.405586499452
22_25_2012-11-23,10759.563732108943
22_25_2012-11-30,10423.82910481991
22_25_2012-12-07,10765.057675288494
22_25_2012-12-14,10711.900744503084
22_25_2012-12-21,10787.003088383733
22_25_2012-12-28,10410.914707318474
22_25_2013-01-04,8242.201709180888
22_25_2013-01-11,8155.044108127498
22_25_2013-01-18,8186.035666841143
22_25_2013-01-25,8322.995597543984
22_25_2013-02-01,8305.09492535466
22_25_2013-02-08,8319.924653459924
22_25_2013-02-15,8243.574968734894
22_25_2013-02-22,8296.022352772781
22_25_2013-03-01,8831.814339175622
22_25_2013-03-08,8890.74308954401
22_25_2013-03-15,9161.202240625727
22_25_2013-03-22,8910.392064454914
22_25_2013-03-29,9257.360464414367
22_25_2013-04-05,10356.0264255362
22_25_2013-04-12,10365.089706481633
22_25_2013-04-19,10361.836293417453
22_25_2013-04-26,10338.37135948888
22_25_2013-05-03,18312.12815525772
22_25_2013-05-10,18433.99148994613
22_25_2013-05-17,18388.59719686226
22_25_2013-05-24,18617.695528371307
22_25_2013-05-31,18574.633213891255
22_25_2013-06-07,18517.201420465026
22_25_2013-06-14,18626.940745100386
22_25_2013-06-21,18497.687760717898
22_25_2013-06-28,18442.161045222663
22_25_2013-07-05,17181.092599667023
22_25_2013-07-12,17045.185239441686
22_25_2013-07-19,17272.659455309808
22_25_2013-07-26,17372.216309749394
22_26_2012-11-02,11107.66061118296
22_26_2012-11-09,11307.663319903377
22_26_2012-11-16,10952.600419161541
22_26_2012-11-23,12376.980181400379
22_26_2012-11-30,12135.184925939137
22_26_2012-12-07,11348.982729740399
22_26_2012-12-14,11563.057248040941
22_26_2012-12-21,11589.191325375534
22_26_2012-12-28,10213.274085266114
22_26_2013-01-04,6989.650260712299
22_26_2013-01-11,7087.247581280972
22_26_2013-01-18,7149.094309794127
22_26_2013-01-25,7225.18240199193
22_26_2013-02-01,10142.67919143256
22_26_2013-02-08,10434.312110583945
22_26_2013-02-15,10394.00454783803
22_26_2013-02-22,10276.400079026067
22_26_2013-03-01,10271.891816540548
22_26_2013-03-08,10257.505311556217
22_26_2013-03-15,10332.321276944109
22_26_2013-03-22,10362.463307204356
22_26_2013-03-29,10396.342294160877
22_26_2013-04-05,10292.986815392373
22_26_2013-04-12,10210.183211702177
22_26_2013-04-19,10239.18190355446
22_26_2013-04-26,10368.17882094687
22_26_2013-05-03,13829.26089710658
22_26_2013-05-10,13825.403578558586
22_26_2013-05-17,13770.280963889276
22_26_2013-05-24,13843.921499777245
22_26_2013-05-31,13797.728941710526
22_26_2013-06-07,13719.805822925668
22_26_2013-06-14,13722.756440323843
22_26_2013-06-21,13487.877037232327
22_26_2013-06-28,12789.389691275896
22_26_2013-07-05,12789.080959702898
22_26_2013-07-12,12545.904765532574
22_26_2013-07-19,11898.856062489329
22_26_2013-07-26,12886.9256852385
22_27_2012-11-02,2716.0667291131776
22_27_2012-11-09,2956.2071640785075
22_27_2012-11-16,2780.426105666457
22_27_2012-11-23,4086.573016451393
22_27_2012-11-30,3055.492119051414
22_27_2012-12-07,3964.9158561534737
22_27_2012-12-14,3934.6836373577426
22_27_2012-12-21,4132.7630422963275
22_27_2012-12-28,3268.5788306857767
22_27_2013-01-04,2320.943185082878
22_27_2013-01-11,2313.5670779203656
22_27_2013-01-18,2317.2540610845863
22_27_2013-01-25,2317.0009186543066
22_27_2013-02-01,2393.241971099445
22_27_2013-02-08,2400.0148973984324
22_27_2013-02-15,2358.8885753857335
22_27_2013-02-22,2303.70207746054
22_27_2013-03-01,2273.230881224348
22_27_2013-03-08,2289.063401781388
22_27_2013-03-15,2275.693464569747
22_27_2013-03-22,2287.3770458362187
22_27_2013-03-29,2288.833966859264
22_27_2013-04-05,2289.153844655046
22_27_2013-04-12,2247.606467997207
22_27_2013-04-19,2261.9544718859297
22_27_2013-04-26,2262.4150880970565
22_27_2013-05-03,2961.5809470452155
22_27_2013-05-10,2751.63214445985
22_27_2013-05-17,2768.490997790276
22_27_2013-05-24,2702.1592528747005
22_27_2013-05-31,2542.87340226322
22_27_2013-06-07,2908.444002543665
22_27_2013-06-14,2701.6441822145234
22_27_2013-06-21,2729.3653143303436
22_27_2013-06-28,2399.0071778019933
22_27_2013-07-05,2646.835618181029
22_27_2013-07-12,2176.500352660775
22_27_2013-07-19,2353.454696059817
22_27_2013-07-26,2333.1472489319967
22_28_2012-11-02,1365.3261771029192
22_28_2012-11-09,1365.7686391135617
22_28_2012-11-16,1374.0138241788557
22_28_2012-11-23,1207.5040745737745
22_28_2012-11-30,1363.7077229300066
22_28_2012-12-07,1367.7315312193264
22_28_2012-12-14,1388.5291713352801
22_28_2012-12-21,1358.711849871529
22_28_2012-12-28,1147.2310558804072
22_28_2013-01-04,989.0789143748231
22_28_2013-01-11,996.7889323762944
22_28_2013-01-18,1000.2000492676576
22_28_2013-01-25,981.1241457407464
22_28_2013-02-01,999.8191150311479
22_28_2013-02-08,981.4885233102686
22_28_2013-02-15,993.8020203750323
22_28_2013-02-22,992.755787078406
22_28_2013-03-01,1011.527827787789
22_28_2013-03-08,1003.6750986715003
22_28_2013-03-15,1008.3880355772824
22_28_2013-03-22,992.0377811023013
22_28_2013-03-29,1003.8480730785994
22_28_2013-04-05,1029.3702480748734
22_28_2013-04-12,1040.5414989998574
22_28_2013-04-19,1043.681291210364
22_28_2013-04-26,1035.6306480006835
22_28_2013-05-03,1172.562073211906
22_28_2013-05-10,1163.270251015022
22_28_2013-05-17,1150.1215705554941
22_28_2013-05-24,1071.9344568188105
22_28_2013-05-31,1105.001398903066
22_28_2013-06-07,949.7080739858335
22_28_2013-06-14,929.9081541189196
22_28_2013-06-21,922.5467992615118
22_28_2013-06-28,805.1977128073709
22_28_2013-07-05,801.4597123769346
22_28_2013-07-12,697.706444401842
22_28_2013-07-19,684.0267888544314
22_28_2013-07-26,832.3468681165839
22_29_2012-11-02,8187.833226868903
22_29_2012-11-09,8385.694322570458
22_29_2012-11-16,8140.718274560045
22_29_2012-11-23,8976.623026494086
22_29_2012-11-30,8931.105381029352
22_29_2012-12-07,12299.159207796007
22_29_2012-12-14,12643.215498125732
22_29_2012-12-21,12962.873004823918
22_29_2012-12-28,10202.546882747009
22_29_2013-01-04,7483.825615845042
22_29_2013-01-11,7474.026652673666
22_29_2013-01-18,7414.010064344662
22_29_2013-01-25,7700.699214295774
22_29_2013-02-01,7915.39647768926
22_29_2013-02-08,8027.085927870376
22_29_2013-02-15,7922.934681743279
22_29_2013-02-22,7791.111690811444
22_29_2013-03-01,7662.434288107743
22_29_2013-03-08,7739.334040509549
22_29_2013-03-15,7656.195895899215
22_29_2013-03-22,8077.018185281474
22_29_2013-03-29,7990.227668098424
22_29_2013-04-05,7692.902286380622
22_29_2013-04-12,7651.782208683652
22_29_2013-04-19,7658.3346459363365
22_29_2013-04-26,7644.832676975737
22_29_2013-05-03,8661.161142452802
22_29_2013-05-10,8629.730785009908
22_29_2013-05-17,8602.839435009908
22_29_2013-05-24,8813.358435762859
22_29_2013-05-31,8520.60765908398
22_29_2013-06-07,8824.650778950361
22_29_2013-06-14,8754.203002477778
22_29_2013-06-21,8735.898770079391
22_29_2013-06-28,8758.566846786247
22_29_2013-07-05,8905.575630339426
22_29_2013-07-12,8597.258244837933
22_29_2013-07-19,8589.241417245341
22_29_2013-07-26,8558.906293912009
22_30_2012-11-02,4177.337844137355
22_30_2012-11-09,4106.264492172277
22_30_2012-11-16,4135.403515649308
22_30_2012-11-23,4138.592680069101
22_30_2012-11-30,4082.019933124657
22_30_2012-12-07,4089.0517761802125
22_30_2012-12-14,4117.480510902435
22_30_2012-12-21,4093.034733124657
22_30_2012-12-28,4143.628674513546
22_30_2013-01-04,4237.764396953698
22_30_2013-01-11,4310.458737837643
22_30_2013-01-18,4345.335637837643
22_30_2013-01-25,4259.0932122101085
22_30_2013-02-01,5152.982816592812
22_30_2013-02-08,5148.3992497338595
22_30_2013-02-15,5153.054276400526
22_30_2013-02-22,5139.08832973386
22_30_2013-03-01,5261.272673794992
22_30_2013-03-08,5210.668368047657
22_30_2013-03-15,5271.144712683881
22_30_2013-03-22,5210.668368047657
22_30_2013-03-29,5227.707351422619
22_30_2013-04-05,5212.293021422619
22_30_2013-04-12,5369.826641477762
22_30_2013-04-19,5438.619029209612
22_30_2013-04-26,5397.609953616216
22_30_2013-05-03,6726.18949264811
22_30_2013-05-10,6738.0752582777395
22_30_2013-05-17,6738.0752582777395
22_30_2013-05-24,6738.334247682111
22_30_2013-05-31,6738.334247682111
22_30_2013-06-07,6761.7088782183755
22_30_2013-06-14,6765.608878218376
22_30_2013-06-21,6761.7088782183755
22_30_2013-06-28,6829.562082892506
22_30_2013-07-05,6838.845082892507
22_30_2013-07-12,6829.562082892506
22_30_2013-07-19,6844.119913784954
22_30_2013-07-26,6820.383246480562
22_31_2012-11-02,3096.0136128256463
22_31_2012-11-09,3110.676445464119
22_31_2012-11-16,3081.6460540361923
22_31_2012-11-23,3603.4336637752936
22_31_2012-11-30,3406.012686618391
22_31_2012-12-07,4917.243989859784
22_31_2012-12-14,5393.614829454
22_31_2012-12-21,6505.802210327594
22_31_2012-12-28,3128.664417434747
22_31_2013-01-04,2396.020217310311
22_31_2013-01-11,2326.863168388862
22_31_2013-01-18,2310.889262226492
22_31_2013-01-25,2373.3163786739474
22_31_2013-02-01,2391.696970069959
22_31_2013-02-08,2397.626257844553
22_31_2013-02-15,2375.49336615728
22_31_2013-02-22,2357.5655514252703
22_31_2013-03-01,2321.2504147900604
22_31_2013-03-08,2376.9492067978713
22_31_2013-03-15,2340.8483894810993
22_31_2013-03-22,2394.94806496093
22_31_2013-03-29,2367.847907766814
22_31_2013-04-05,2361.397347567686
22_31_2013-04-12,2293.17520119027
22_31_2013-04-19,2320.9539562345703
22_31_2013-04-26,2337.555169508333
22_31_2013-05-03,4377.067510140889
22_31_2013-05-10,4364.243726886799
22_31_2013-05-17,4369.399601337349
22_31_2013-05-24,4361.791045126147
22_31_2013-05-31,4375.688595046903
22_31_2013-06-07,4319.114499003131
22_31_2013-06-14,4368.350050213569
22_31_2013-06-21,4359.722330848369
22_31_2013-06-28,4360.899848581873
22_31_2013-07-05,6060.729858551342
22_31_2013-07-12,6146.061311015055
22_31_2013-07-19,6197.2348168754
22_31_2013-07-26,5689.153951223622
22_32_2012-11-02,7057.165607720076
22_32_2012-11-09,6935.898901291506
22_32_2012-11-16,6631.16522562643
22_32_2012-11-23,7944.988811361638
22_32_2012-11-30,6667.63692668334
22_32_2012-12-07,11071.771551542648
22_32_2012-12-14,13069.53765334263
22_32_2012-12-21,19906.29540387427
22_32_2012-12-28,11910.663199264405
22_32_2013-01-04,4485.142613541577
22_32_2013-01-11,4462.973359011757
22_32_2013-01-18,4439.981437145984
22_32_2013-01-25,4338.104831459546
22_32_2013-02-01,6790.569348147284
22_32_2013-02-08,6827.041049204194
22_32_2013-02-15,7216.569730240931
22_32_2013-02-22,6790.569348147284
22_32_2013-03-01,6742.333406209825
22_32_2013-03-08,6742.333406209825
22_32_2013-03-15,6742.333406209825
22_32_2013-03-22,6778.805107266735
22_32_2013-03-29,6778.805107266735
22_32_2013-04-05,6778.805107266735
22_32_2013-04-12,6742.333406209825
22_32_2013-04-19,6742.333406209825
22_32_2013-04-26,6742.333406209825
22_32_2013-05-03,10599.414792955227
22_32_2013-05-10,10505.310590064519
22_32_2013-05-17,10222.015972271973
22_32_2013-05-24,10529.04459012949
22_32_2013-05-31,10493.802102293957
22_32_2013-06-07,10759.859896735894
22_32_2013-06-14,10698.464443788784
22_32_2013-06-21,10755.784180599134
22_32_2013-06-28,10346.448906801843
22_32_2013-07-05,10355.119988137645
22_32_2013-07-12,9826.884956306836
22_32_2013-07-19,10407.404333790413
22_32_2013-07-26,9798.648606719898
22_33_2012-11-02,7883.6544628437305
22_33_2012-11-09,7883.6544628437305
22_33_2012-11-16,7817.557124629312
22_33_2012-11-23,9707.974680071804
22_33_2012-11-30,7905.822043868038
22_33_2012-12-07,10796.125146557333
22_33_2012-12-14,12364.687035239795
22_33_2012-12-21,15201.252673031615
22_33_2012-12-28,6837.655413408813
22_33_2013-01-04,4456.775100267885
22_33_2013-01-11,4363.377695738065
22_33_2013-01-18,4399.815706483757
22_33_2013-01-25,4334.101283105011
22_33_2013-02-01,7221.895299157969
22_33_2013-02-08,7322.380473548213
22_33_2013-02-15,7287.99263737239
22_33_2013-02-22,7221.895299157969
22_33_2013-03-01,7204.45236935476
22_33_2013-03-08,7204.45236935476
22_33_2013-03-15,7204.45236935476
22_33_2013-03-22,7304.937543745003
22_33_2013-03-29,7304.937543745003
22_33_2013-04-05,7304.937543745003
22_33_2013-04-12,7204.45236935476
22_33_2013-04-19,7204.45236935476
22_33_2013-04-26,7204.45236935476
22_33_2013-05-03,11516.216328848259
22_33_2013-05-10,11515.868793820036
22_33_2013-05-17,11561.52200409044
22_33_2013-05-24,11411.06506442683
22_33_2013-05-31,11515.868793820036
22_33_2013-06-07,11662.89179697927
22_33_2013-06-14,11451.453209883317
22_33_2013-06-21,11615.941098228128
22_33_2013-06-28,11780.944624133805
22_33_2013-07-05,11713.267469818278
22_33_2013-07-12,11861.777408537238
22_33_2013-07-19,11581.728812102265
22_33_2013-07-26,11734.905273983655
22_34_2012-11-02,21214.58184910364
22_34_2012-11-09,20325.41433692343
22_34_2012-11-16,21210.677606035257
22_34_2012-11-23,20962.267611580748
22_34_2012-11-30,20741.027085459697
22_34_2012-12-07,20589.476320747515
22_34_2012-12-14,21155.785757512785
22_34_2012-12-21,20544.046250530148
22_34_2012-12-28,19663.944281278782
22_34_2013-01-04,13877.712709170815
22_34_2013-01-11,13831.865952216795
22_34_2013-01-18,14081.733684292769
22_34_2013-01-25,13369.283036996325
22_34_2013-02-01,19971.84625062997
22_34_2013-02-08,20184.989559841415
22_34_2013-02-15,20419.93509716252
22_34_2013-02-22,20521.11807584795
22_34_2013-03-01,21226.947746240938
22_34_2013-03-08,20916.499192305502
22_34_2013-03-15,21123.55843174383
22_34_2013-03-22,21244.661562705147
22_34_2013-03-29,21717.10986072258
22_34_2013-04-05,21760.256044804664
22_34_2013-04-12,23830.85041441694
22_34_2013-04-19,24075.643857559768
22_34_2013-04-26,24353.341841617614
22_34_2013-05-03,26101.06950454101
22_34_2013-05-10,26375.50351950775
22_34_2013-05-17,26336.005731913065
22_34_2013-05-24,28977.843800419763
22_34_2013-05-31,27465.06327637592
22_34_2013-06-07,29311.844828848978
22_34_2013-06-14,29010.868432852985
22_34_2013-06-21,29093.512290973144
22_34_2013-06-28,28298.351696124835
22_34_2013-07-05,28325.66329374946
22_34_2013-07-12,27011.18291058629
22_34_2013-07-19,28033.000271854205
22_34_2013-07-26,26746.77325760173
22_35_2012-11-02,4843.75996354719
22_35_2012-11-09,5163.380366374224
22_35_2012-11-16,5113.257408095061
22_35_2012-11-23,5299.964009052122
22_35_2012-11-30,5333.025014988343
22_35_2012-12-07,5269.052095461903
22_35_2012-12-14,5195.123097027069
22_35_2012-12-21,5187.111227299904
22_35_2012-12-28,5135.906430030757
22_35_2013-01-04,2588.9799495588572
22_35_2013-01-11,2380.593465630285
22_35_2013-01-18,2408.193249916
22_35_2013-01-25,2547.62454252478
22_35_2013-02-01,4162.6417850057405
22_35_2013-02-08,4297.5788411021995
22_35_2013-02-15,4650.957890422835
22_35_2013-02-22,4669.392458029702
22_35_2013-03-01,5346.207355042275
22_35_2013-03-08,4751.264809167595
22_35_2013-03-15,5574.8476414726965
22_35_2013-03-22,5427.842401638653
22_35_2013-03-29,5632.804345273291
22_35_2013-04-05,5180.877792187028
22_35_2013-04-12,5645.073304784763
22_35_2013-04-19,5864.8623461510815
22_35_2013-04-26,5859.83749226526
22_35_2013-05-03,5722.116715793464
22_35_2013-05-10,5782.940412192563
22_35_2013-05-17,5862.626244822432
22_35_2013-05-24,5960.772904747298
22_35_2013-05-31,5912.425230801978
22_35_2013-06-07,5832.169852651971
22_35_2013-06-14,5902.50288608636
22_35_2013-06-21,6155.461113086602
22_35_2013-06-28,6193.3077834887235
22_35_2013-07-05,4887.042010977962
22_35_2013-07-12,5135.079193670842
22_35_2013-07-19,5406.049468585324
22_35_2013-07-26,5384.17131803774
22_36_2012-11-02,2772.4453828707865
22_36_2012-11-09,3191.934062288157
22_36_2012-11-16,3071.6426177468493
22_36_2012-11-23,3469.1796411150585
22_36_2012-11-30,3407.689932754717
22_36_2012-12-07,3444.5517263092784
22_36_2012-12-14,3590.275116410663
22_36_2012-12-21,3496.366768302437
22_36_2012-12-28,3238.885138534404
22_36_2013-01-04,1670.6777575374736
22_36_2013-01-11,1700.0416156086562
22_36_2013-01-18,1694.190513689688
22_36_2013-01-25,1655.9511188057638
22_36_2013-02-01,1943.8630853263815
22_36_2013-02-08,1997.2140220455747
22_36_2013-02-15,1993.750745439462
22_36_2013-02-22,1855.6069411351666
22_36_2013-03-01,1900.8154314894623
22_36_2013-03-08,1886.3054239741248
22_36_2013-03-15,1907.1742568862878
22_36_2013-03-22,1913.0500452159547
22_36_2013-03-29,1919.1185971757366
22_36_2013-04-05,1918.3284517223594
22_36_2013-04-12,1900.0252860360852
22_36_2013-04-19,1897.9763661283466
22_36_2013-04-26,1886.6447165099846
22_36_2013-05-03,4347.24987900626
22_36_2013-05-10,4730.869717014657
22_36_2013-05-17,4559.970429727499
22_36_2013-05-24,5755.796000718376
22_36_2013-05-31,5205.782806064159
22_36_2013-06-07,6375.118996505623
22_36_2013-06-14,6316.717242266762
22_36_2013-06-21,6317.904628694893
22_36_2013-06-28,6334.823045800233
22_36_2013-07-05,5856.243918639483
22_36_2013-07-12,6172.659184832443
22_36_2013-07-19,6210.659266892753
22_36_2013-07-26,6331.858351402133
22_38_2012-11-02,75342.50115898128
22_38_2012-11-09,74848.53445601277
22_38_2012-11-16,74268.24379154286
22_38_2012-11-23,76416.84231051273
22_38_2012-11-30,76482.86893027138
22_38_2012-12-07,75388.59122356868
22_38_2012-12-14,76847.4503646457
22_38_2012-12-21,74359.88475869872
22_38_2012-12-28,74771.0419829659
22_38_2013-01-04,74725.50394294092
22_38_2013-01-11,73084.22705743369
22_38_2013-01-18,73310.1722174205
22_38_2013-01-25,72881.71682421812
22_38_2013-02-01,71139.58904174122
22_38_2013-02-08,70748.13421485602
22_38_2013-02-15,71962.61496574024
22_38_2013-02-22,67545.67473492713
22_38_2013-03-01,72544.46570907805
22_38_2013-03-08,74920.8985731538
22_38_2013-03-15,71824.59537530031
22_38_2013-03-22,71676.84527307813
22_38_2013-03-29,71752.50410826755
22_38_2013-04-05,70874.83626875588
22_38_2013-04-12,69415.19684497095
22_38_2013-04-19,71384.2728424311
22_38_2013-04-26,72349.08687818986
22_38_2013-05-03,57734.30592348849
22_38_2013-05-10,57102.81675360756
22_38_2013-05-17,57396.42886258158
22_38_2013-05-24,57927.335717102935
22_38_2013-05-31,58077.810446830845
22_38_2013-06-07,58037.67453239429
22_38_2013-06-14,58342.06373996009
22_38_2013-06-21,56770.57917096116
22_38_2013-06-28,57657.708685858146
22_38_2013-07-05,57195.78910230742
22_38_2013-07-12,57188.66625100966
22_38_2013-07-19,57014.48383082811
22_38_2013-07-26,56803.126692273065
22_40_2012-11-02,55254.10923780219
22_40_2012-11-09,55817.0534246048
22_40_2012-11-16,56447.16697048891
22_40_2012-11-23,53476.454784001566
22_40_2012-11-30,58296.16072827189
22_40_2012-12-07,57829.01002568539
22_40_2012-12-14,56904.16482295692
22_40_2012-12-21,58180.137302036776
22_40_2012-12-28,54249.89034523813
22_40_2013-01-04,54909.744753322055
22_40_2013-01-11,55415.537964615316
22_40_2013-01-18,55527.79537621955
22_40_2013-01-25,54148.91720561133
22_40_2013-02-01,54741.07848094627
22_40_2013-02-08,57009.67219968811
22_40_2013-02-15,53833.72469738098
22_40_2013-02-22,53516.29530003441
22_40_2013-03-01,56345.37609194047
22_40_2013-03-08,57409.785553785034
22_40_2013-03-15,56326.48552200261
22_40_2013-03-22,57049.25333370567
22_40_2013-03-29,56605.469002799204
22_40_2013-04-05,56528.18752590094
22_40_2013-04-12,55767.49057831243
22_40_2013-04-19,56475.211588143306
22_40_2013-04-26,56317.82859845833
22_40_2013-05-03,53686.137239801996
22_40_2013-05-10,54081.48922561463
22_40_2013-05-17,54347.75261918998
22_40_2013-05-24,54366.3297461705
22_40_2013-05-31,53958.80497987721
22_40_2013-06-07,54718.838266208506
22_40_2013-06-14,54223.626560754405
22_40_2013-06-21,54651.375857041814
22_40_2013-06-28,53570.419595041116
22_40_2013-07-05,54379.08211165185
22_40_2013-07-12,53919.25528333962
22_40_2013-07-19,53483.647485454145
22_40_2013-07-26,53763.871716704154
22_41_2012-11-02,1044.1080772380217
22_41_2012-11-09,1286.1672730205262
22_41_2012-11-16,936.2074179078195
22_41_2012-11-23,1218.480247930456
22_41_2012-11-30,1469.9803122632518
22_41_2012-12-07,1130.9809172358646
22_41_2012-12-14,1168.5886274377976
22_41_2012-12-21,1201.0187924103095
22_41_2012-12-28,1486.5899363869635
22_41_2013-01-04,1614.1590613425662
22_41_2013-01-11,1262.7292778245776
22_41_2013-01-18,1076.200575942522
22_41_2013-01-25,2284.3263461375122
22_41_2013-02-01,1334.8187331727784
22_41_2013-02-08,3017.6271149170416
22_41_2013-02-15,1430.144804132296
22_41_2013-02-22,1432.3946143786115
22_41_2013-03-01,1207.2218179795057
22_41_2013-03-08,1281.095887236995
22_41_2013-03-15,1204.2249185601622
22_41_2013-03-22,1355.8535769202717
22_41_2013-03-29,1346.8659481064833
22_41_2013-04-05,1903.4206119051273
22_41_2013-04-12,2018.8967707616675
22_41_2013-04-19,2076.077402330992
22_41_2013-04-26,2274.0813921469603
22_41_2013-05-03,2376.7332876190544
22_41_2013-05-10,2322.072114761912
22_41_2013-05-17,2361.537151904769
22_41_2013-05-24,2534.572598928579
22_41_2013-05-31,2509.5224968452453
22_41_2013-06-07,2529.4517099780774
22_41_2013-06-14,2530.933595454268
22_41_2013-06-21,2453.346509263792
22_41_2013-06-28,2472.462350533633
22_41_2013-07-05,2531.2409226764903
22_41_2013-07-12,2480.6862771859664
22_41_2013-07-19,2875.340368326076
22_41_2013-07-26,2795.099526659409
22_42_2012-11-02,7540.097632895352
22_42_2012-11-09,7601.392711724978
22_42_2012-11-16,7604.209254308834
22_42_2012-11-23,7847.885688393315
22_42_2012-11-30,7677.553252501089
22_42_2012-12-07,7664.470484375026
22_42_2012-12-14,7733.731803487247
22_42_2012-12-21,7806.9699006030405
22_42_2012-12-28,6947.328298747997
22_42_2013-01-04,5460.280575100054
22_42_2013-01-11,7378.833887961706
22_42_2013-01-18,7475.086512451936
22_42_2013-01-25,5217.286388518238
22_42_2013-02-01,6155.068699160112
22_42_2013-02-08,5782.541442232286
22_42_2013-02-15,6205.597653282608
22_42_2013-02-22,5728.745170237533
22_42_2013-03-01,7533.401639584788
22_42_2013-03-08,7058.4145457006225
22_42_2013-03-15,7629.911837568564
22_42_2013-03-22,6584.555019346063
22_42_2013-03-29,7768.945067272988
22_42_2013-04-05,7260.658226336767
22_42_2013-04-12,7420.457521314505
22_42_2013-04-19,7509.063262650423
22_42_2013-04-26,7595.440419786411
22_42_2013-05-03,8164.117023391848
22_42_2013-05-10,8191.091342849761
22_42_2013-05-17,8126.635169033472
22_42_2013-05-24,8262.087423735516
22_42_2013-05-31,8128.837810142527
22_42_2013-06-07,8077.894947332917
22_42_2013-06-14,8066.039483393008
22_42_2013-06-21,8090.10985646746
22_42_2013-06-28,8065.588497397121
22_42_2013-07-05,8109.652830482545
22_42_2013-07-12,8074.098184833124
22_42_2013-07-19,8082.361931427546
22_42_2013-07-26,8007.409841522143
22_44_2012-11-02,6275.550132417703
22_44_2012-11-09,6177.938465402247
22_44_2012-11-16,6233.171602279163
22_44_2012-11-23,7247.0911187338515
22_44_2012-11-30,7277.403602781423
22_44_2012-12-07,7465.463391455407
22_44_2012-12-14,6819.293110826222
22_44_2012-12-21,7010.126472262004
22_44_2012-12-28,5792.545982585955
22_44_2013-01-04,5125.725867125339
22_44_2013-01-11,5147.819305488382
22_44_2013-01-18,5217.834791379395
22_44_2013-01-25,5178.38097217966
22_44_2013-02-01,5513.093091568193
22_44_2013-02-08,5484.480851922954
22_44_2013-02-15,5393.153372387021
22_44_2013-02-22,5231.726879081237
22_44_2013-03-01,5168.872723059611
22_44_2013-03-08,5362.7767274427015
22_44_2013-03-15,5232.824470539329
22_44_2013-03-22,5299.440045356937
22_44_2013-03-29,5229.011817979643
22_44_2013-04-05,5284.059580967021
22_44_2013-04-12,5228.5773069766465
22_44_2013-04-19,5248.846503115439
22_44_2013-04-26,5255.382486151154
